50886,999,2,250,1,8,3,1,14,40518.81,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,56.31,13191.38,5731753.16,3274738369.46,1.00,7.13,14.11,17.82,19.47,0.16,13592.00,3717.00,486.00
50886,999,2,250,1,8,4,1,14,55488.36,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,56.31,13191.38,5731753.16,3274738369.46,1.00,7.13,14.11,17.82,19.47,0.11,13592.00,3717.00,486.00
50886,999,2,250,1,8,3,1,15,56712.16,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,66.67,27408.16,20882755.08,18592898627.72,1.00,6.90,12.90,15.75,16.93,0.16,16181.00,4161.00,486.00
50886,999,2,250,1,8,4,1,15,61759.15,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,66.67,27408.16,20882755.08,18592898627.72,1.00,6.90,12.90,15.75,16.93,0.09,16181.00,4161.00,486.00
50886,999,2,250,1,8,3,1,16,50671.49,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,41.11,11461.23,7882089.02,6790248658.11,1.00,5.69,9.23,10.53,11.01,0.14,9791.00,2638.00,486.00
50886,999,2,250,1,8,4,1,16,64080.53,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,41.11,11461.23,7882089.02,6790248658.11,1.00,5.69,9.23,10.53,11.01,0.09,9791.00,2638.00,486.00
50886,999,2,250,1,8,3,1,17,47214.85,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.91,24536.06,17943918.78,16041981288.48,1.00,7.94,16.35,20.89,23.04,0.15,15992.00,4282.00,486.00
50886,999,2,250,1,8,4,1,17,45664.25,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.91,24536.06,17943918.78,16041981288.48,1.00,7.94,16.35,20.89,23.04,0.09,15992.00,4282.00,486.00
50886,999,2,250,1,8,3,1,18,44008.96,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,67.26,24705.13,18058683.03,16120453871.14,1.00,6.84,12.39,15.23,16.58,0.17,16328.00,4348.00,486.00
50886,999,2,250,1,8,4,1,18,44385.28,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,67.26,24705.13,18058683.03,16120453871.14,1.00,6.84,12.39,15.23,16.58,0.12,16328.00,4348.00,486.00
50886,999,2,250,1,8,3,1,19,48669.55,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,54.13,16424.47,10933770.71,9553531794.07,1.00,6.07,11.00,13.50,14.64,0.15,13047.00,3328.00,486.00
50886,999,2,250,1,8,4,1,19,57449.69,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,54.13,16424.47,10933770.71,9553531794.07,1.00,6.07,11.00,13.50,14.64,0.10,13047.00,3328.00,486.00
50886,999,2,250,1,8,3,1,20,43293.38,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.18,18649.12,13064903.87,12153534367.12,1.00,6.98,12.93,15.71,16.89,0.19,14559.00,3828.00,486.00
50886,999,2,250,1,8,4,1,20,50414.79,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.18,18649.12,13064903.87,12153534367.12,1.00,6.98,12.93,15.71,16.89,0.10,14559.00,3828.00,486.00
50886,999,2,250,1,8,3,1,21,51070.78,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,68.77,22040.48,13696480.42,11205212430.22,1.00,6.69,11.93,14.45,15.60,0.17,16706.00,4464.00,486.00
50886,999,2,250,1,8,4,1,21,53810.55,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,68.77,22040.48,13696480.42,11205212430.22,1.00,6.69,11.93,14.45,15.60,0.09,16706.00,4464.00,486.00
50886,999,2,250,1,8,3,1,22,50108.05,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,45.27,9043.92,3524057.84,1807088431.58,1.00,6.64,13.74,18.26,20.58,0.14,10832.00,2787.00,486.00
50886,999,2,250,1,8,4,1,22,87097.78,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,45.27,9043.92,3524057.84,1807088431.58,1.00,6.64,13.74,18.26,20.58,0.09,10832.00,2787.00,486.00
50886,999,2,250,1,8,3,1,23,97866.97,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,37.81,11431.94,10093678.38,10526319367.99,1.00,7.03,14.17,17.81,19.43,0.12,8966.00,2207.00,486.00
50886,999,2,250,1,8,4,1,23,148925.17,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,37.81,11431.94,10093678.38,10526319367.99,1.00,7.03,14.17,17.81,19.43,0.09,8966.00,2207.00,486.00
50886,999,2,250,1,8,3,1,24,49445.78,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,71.11,26179.66,18715482.55,16480400712.08,1.00,6.86,12.01,14.43,15.57,0.18,17291.00,4471.00,486.00
50886,999,2,250,1,8,4,1,24,80772.72,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,71.11,26179.66,18715482.55,16480400712.08,1.00,6.86,12.01,14.43,15.57,0.10,17291.00,4471.00,486.00
50886,999,2,250,1,8,3,1,25,50897.36,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,49.03,13710.98,8360360.56,6834009945.09,1.00,6.41,13.21,17.72,20.19,0.15,11771.00,3095.00,486.00
50886,999,2,250,1,8,4,1,25,68276.31,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,49.03,13710.98,8360360.56,6834009945.09,1.00,6.41,13.21,17.72,20.19,0.10,11771.00,3095.00,486.00
50886,999,2,250,1,8,3,1,26,32031.66,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.53,15014.87,9495483.93,7825348097.85,1.00,6.74,11.07,12.71,13.36,0.15,13396.00,3561.00,486.00
50886,999,2,250,1,8,4,1,26,40466.04,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.53,15014.87,9495483.93,7825348097.85,1.00,6.74,11.07,12.71,13.36,0.09,13396.00,3561.00,486.00
50886,999,2,250,1,8,3,1,27,56603.79,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,59.77,19899.69,14130865.28,13010493529.53,1.00,5.66,9.21,10.71,11.35,0.16,14456.00,3864.00,486.00
50886,999,2,250,1,8,4,1,27,59291.46,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,59.77,19899.69,14130865.28,13010493529.53,1.00,5.66,9.21,10.71,11.35,0.09,14456.00,3864.00,486.00
50886,999,2,250,1,8,3,1,28,51307.51,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.62,17833.62,11020500.72,8878533961.43,1.00,7.18,13.38,16.45,17.89,0.16,14670.00,3905.00,486.00
50886,999,2,250,1,8,4,1,28,167909.39,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.62,17833.62,11020500.72,8878533961.43,1.00,7.18,13.38,16.45,17.89,0.12,14670.00,3905.00,486.00
50886,999,2,250,1,8,3,1,29,32603.19,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,75.58,27522.94,19917091.73,17609113672.68,1.00,8.68,15.45,17.79,18.62,0.21,18408.00,5406.00,486.00
50886,999,2,250,1,8,4,1,29,32877.41,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,75.58,27522.94,19917091.73,17609113672.68,1.00,8.68,15.45,17.79,18.62,0.12,18408.00,5406.00,486.00
50886,999,2,250,1,8,3,1,30,36809.41,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,62.14,13256.96,5343541.54,2982418247.40,1.00,8.10,14.92,18.08,19.52,0.17,15049.00,3931.00,486.00
50886,999,2,250,1,8,4,1,30,54331.24,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,62.14,13256.96,5343541.54,2982418247.40,1.00,8.10,14.92,18.08,19.52,0.09,15049.00,3931.00,486.00
50886,999,2,250,1,8,3,1,31,58991.37,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.22,17991.82,13081325.50,12225492167.60,1.00,5.79,9.41,10.84,11.42,0.18,13320.00,3428.00,486.00
50886,999,2,250,1,8,4,1,31,105940.44,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.22,17991.82,13081325.50,12225492167.60,1.00,5.79,9.41,10.84,11.42,0.10,13320.00,3428.00,486.00
50886,999,2,250,1,8,3,1,32,66158.33,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.62,21404.59,15144254.61,13557769313.76,1.00,5.75,9.42,10.87,11.44,0.16,14669.00,3781.00,486.00
50886,999,2,250,1,8,4,1,32,71673.56,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.62,21404.59,15144254.61,13557769313.76,1.00,5.75,9.42,10.87,11.44,0.11,14669.00,3781.00,486.00
50886,999,2,250,1,8,3,1,33,69801.83,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.04,25337.84,19200049.60,17077707017.31,1.00,6.56,12.98,16.41,17.93,0.17,14775.00,3655.00,486.00
50886,999,2,250,1,8,4,1,33,95591.99,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.04,25337.84,19200049.60,17077707017.31,1.00,6.56,12.98,16.41,17.93,0.10,14775.00,3655.00,486.00
50886,999,2,250,1,8,3,1,34,42523.34,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,49.14,14641.33,8958459.71,6499326718.69,1.00,5.72,9.45,11.12,11.85,0.16,11799.00,3186.00,486.00
50886,999,2,250,1,8,4,1,34,60263.19,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,49.14,14641.33,8958459.71,6499326718.69,1.00,5.72,9.45,11.12,11.85,0.10,11799.00,3186.00,486.00
50886,999,2,250,1,8,3,1,35,36094.61,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,48.40,9137.99,3862055.13,2399849341.52,1.00,7.70,15.74,19.79,21.46,0.14,11615.00,2958.00,486.00
50886,999,2,250,1,8,4,1,35,39457.90,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,48.40,9137.99,3862055.13,2399849341.52,1.00,7.70,15.74,19.79,21.46,0.09,11615.00,2958.00,486.00
50886,999,2,250,1,8,3,1,36,36347.52,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.97,25142.54,19310599.48,17521622190.04,1.00,8.58,18.52,24.63,27.90,0.17,16007.00,4454.00,486.00
50886,999,2,250,1,8,4,1,36,43430.51,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.97,25142.54,19310599.48,17521622190.04,1.00,8.58,18.52,24.63,27.90,0.10,16007.00,4454.00,486.00
50886,999,2,250,1,8,3,1,37,40773.51,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.10,20790.45,15714145.10,14578494413.87,1.00,8.46,16.10,19.03,20.08,0.16,14788.00,4047.00,486.00
50886,999,2,250,1,8,4,1,37,50472.50,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.10,20790.45,15714145.10,14578494413.87,1.00,8.46,16.10,19.03,20.08,0.11,14788.00,4047.00,486.00
50886,999,2,250,1,8,3,1,38,45619.48,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.66,24232.10,17727038.06,15918949617.77,1.00,6.24,10.29,11.93,12.60,0.16,15930.00,4402.00,486.00
50886,999,2,250,1,8,4,1,38,56699.87,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.66,24232.10,17727038.06,15918949617.77,1.00,6.24,10.29,11.93,12.60,0.10,15930.00,4402.00,486.00
50886,999,2,250,1,8,3,1,39,70683.90,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.84,24886.69,17712036.87,15567284845.90,1.00,5.77,9.80,11.67,12.48,0.16,15974.00,4144.00,486.00
50886,999,2,250,1,8,4,1,39,85614.48,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.84,24886.69,17712036.87,15567284845.90,1.00,5.77,9.80,11.67,12.48,0.10,15974.00,4144.00,486.00
50886,999,2,250,1,8,3,1,40,48496.22,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,58.60,17809.60,12282994.84,11400956664.45,1.00,7.12,13.95,17.17,18.39,0.15,14165.00,3799.00,486.00
50886,999,2,250,1,8,4,1,40,90821.17,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,58.60,17809.60,12282994.84,11400956664.45,1.00,7.12,13.95,17.17,18.39,0.10,14165.00,3799.00,486.00
50886,999,2,250,1,8,3,1,41,38667.67,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,54.90,19862.95,15230402.44,14098896014.47,1.00,6.95,13.77,17.49,19.24,0.15,13239.00,3672.00,486.00
50886,999,2,250,1,8,4,1,41,45043.56,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,54.90,19862.95,15230402.44,14098896014.47,1.00,6.95,13.77,17.49,19.24,0.11,13239.00,3672.00,486.00
50886,999,2,250,1,8,3,1,42,49716.40,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.53,15636.10,8044708.27,5397469214.02,1.00,8.49,19.90,27.71,31.80,0.16,14646.00,3696.00,486.00
50886,999,2,250,1,8,4,1,42,71762.89,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,60.53,15636.10,8044708.27,5397469214.02,1.00,8.49,19.90,27.71,31.80,0.10,14646.00,3696.00,486.00
50886,999,2,250,1,8,3,1,43,55921.93,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.51,25905.18,20394457.96,18431059015.88,1.00,6.04,10.39,12.37,13.21,0.15,14891.00,3796.00,486.00
50886,999,2,250,1,8,4,1,43,67718.60,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,61.51,25905.18,20394457.96,18431059015.88,1.00,6.04,10.39,12.37,13.21,0.10,14891.00,3796.00,486.00
50886,999,2,250,1,8,3,1,44,22316.29,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.10,14171.60,5563273.69,3069685200.18,1.00,7.60,13.86,16.76,18.07,0.16,15789.00,4747.00,486.00
50886,999,2,250,1,8,4,1,44,30548.44,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,65.10,14171.60,5563273.69,3069685200.18,1.00,7.60,13.86,16.76,18.07,0.12,15789.00,4747.00,486.00
50886,999,2,250,1,8,3,1,45,49097.89,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.19,19420.60,15390633.66,14540836100.49,1.00,6.99,11.95,13.65,14.25,0.17,13312.00,3640.00,486.00
50886,999,2,250,1,8,4,1,45,78557.54,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.19,19420.60,15390633.66,14540836100.49,1.00,6.99,11.95,13.65,14.25,0.11,13312.00,3640.00,486.00
50886,999,2,250,1,8,3,1,46,72464.90,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,56.34,19755.21,13945072.00,12150744545.18,1.00,5.30,8.84,10.52,11.26,0.15,13599.00,3727.00,486.00
50886,999,2,250,1,8,4,1,46,86747.80,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,56.34,19755.21,13945072.00,12150744545.18,1.00,5.30,8.84,10.52,11.26,0.10,13599.00,3727.00,486.00
50886,999,2,250,1,8,3,1,47,15653.31,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,81.55,20303.24,9604543.65,6178061569.98,1.00,10.49,21.12,26.48,28.99,0.19,19901.00,6253.00,486.00
50886,999,2,250,1,8,4,1,47,181212.00,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,81.55,20303.24,9604543.65,6178061569.98,1.00,10.49,21.12,26.48,28.99,0.10,19901.00,6253.00,486.00
50886,999,2,250,1,8,3,1,48,47539.19,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,47.92,12857.57,7535953.48,5438128831.25,1.00,7.91,16.98,21.53,23.42,0.14,11495.00,2837.00,486.00
50886,999,2,250,1,8,4,1,48,52828.99,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,47.92,12857.57,7535953.48,5438128831.25,1.00,7.91,16.98,21.53,23.42,0.09,11495.00,2837.00,486.00
50886,999,2,250,1,8,3,1,49,32956.09,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,67.42,19672.57,12240886.25,10433561475.23,1.00,7.76,15.18,18.55,19.85,0.16,16369.00,4513.00,486.00
50886,999,2,250,1,8,4,1,49,95348.64,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,67.42,19672.57,12240886.25,10433561475.23,1.00,7.76,15.18,18.55,19.85,0.09,16369.00,4513.00,486.00
50886,999,2,250,1,8,3,1,50,19772.07,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,43.82,10950.76,7711054.94,7305925031.46,1.00,7.68,16.22,20.95,23.12,0.17,10470.00,3388.00,486.00
50886,999,2,250,1,8,4,1,50,75372.93,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,43.82,10950.76,7711054.94,7305925031.46,1.00,7.68,16.22,20.95,23.12,0.10,10470.00,3388.00,486.00
50886,999,2,250,1,8,3,1,51,69968.20,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,47.01,12286.31,7391847.02,6092509870.55,1.00,5.94,10.44,12.46,13.27,0.14,11267.00,2933.00,486.00
50886,999,2,250,1,8,4,1,51,149413.28,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,47.01,12286.31,7391847.02,6092509870.55,1.00,5.94,10.44,12.46,13.27,0.09,11267.00,2933.00,486.00
50886,999,2,250,1,8,3,1,52,20162.39,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,42.03,4849.83,897584.74,205318183.54,1.00,7.86,16.00,19.92,21.51,0.16,10022.00,2851.00,486.00
50886,999,2,250,1,8,4,1,52,28324.56,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,42.03,4849.83,897584.74,205318183.54,1.00,7.86,16.00,19.92,21.51,0.11,10022.00,2851.00,486.00
50886,999,2,250,1,8,3,1,53,30504.28,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,58.19,19296.93,14704765.72,13805126415.66,1.00,7.60,14.14,17.06,18.27,0.16,14062.00,3677.00,486.00
50886,999,2,250,1,8,4,1,53,31261.38,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,58.19,19296.93,14704765.72,13805126415.66,1.00,7.60,14.14,17.06,18.27,0.11,14062.00,3677.00,486.00
50886,999,2,250,1,8,3,1,54,71960.33,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,48.96,16024.16,11251612.18,9527794230.65,1.00,6.19,11.74,14.54,15.72,0.15,11755.00,3239.00,486.00
50886,999,2,250,1,8,4,1,54,90305.84,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,48.96,16024.16,11251612.18,9527794230.65,1.00,6.19,11.74,14.54,15.72,0.10,11755.00,3239.00,486.00
50886,999,2,250,1,8,3,1,55,51205.47,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,64.07,23886.36,17601881.75,15869057319.86,1.00,6.13,10.05,11.53,12.08,0.16,15532.00,4110.00,486.00
50886,999,2,250,1,8,4,1,55,57796.93,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,64.07,23886.36,17601881.75,15869057319.86,1.00,6.13,10.05,11.53,12.08,0.10,15532.00,4110.00,486.00
50886,999,2,250,1,8,3,1,56,58725.53,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.02,18811.89,14107233.32,13126186825.55,1.00,6.97,14.60,19.64,22.35,0.15,13268.00,3430.00,486.00
50886,999,2,250,1,8,4,1,56,71726.56,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,55.02,18811.89,14107233.32,13126186825.55,1.00,6.97,14.60,19.64,22.35,0.09,13268.00,3430.00,486.00
50886,999,2,250,1,8,3,1,57,67786.17,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,51.00,19364.24,15005227.37,13969285092.75,1.00,6.03,11.79,15.37,17.29,0.16,12264.00,3220.00,486.00
50886,999,2,250,1,8,4,1,57,92985.50,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,51.00,19364.24,15005227.37,13969285092.75,1.00,6.03,11.79,15.37,17.29,0.09,12264.00,3220.00,486.00
50886,999,2,250,1,8,3,1,58,88049.53,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,41.76,12046.21,7768298.90,6583997672.53,1.00,4.67,7.80,9.41,10.17,0.15,9954.00,2557.00,486.00
50886,999,2,250,1,8,4,1,58,113116.76,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,41.76,12046.21,7768298.90,6583997672.53,1.00,4.67,7.80,9.41,10.17,0.10,9954.00,2557.00,486.00
50886,999,2,250,1,8,3,1,59,51256.40,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,53.60,20255.33,15661522.64,14390609015.62,1.00,6.91,13.19,15.96,17.04,0.16,12913.00,3206.00,486.00
50886,999,2,250,1,8,4,1,59,46976.59,1.00,7.75,498.69,159575.38,106729621.94,393848.00,1.00,53.60,20255.33,15661522.64,14390609015.62,1.00,6.91,13.19,15.96,17.04,0.09,12913.00,3206.00,486.00
